"Year","Municipality","fetal_numb_pc","fetal_numb","sh_e_mt_lmbirth","sh_e_mt_fmtrim1","sh_e_mt_fmtrim2","sh_e_mt_fmtrim3","sh_e_mt_fmtrim4","sh_e_mt_fmtrim5","sh_e_mt_fmtrim6","log_pop_tot_2010","pop_tot_2010","pop_5_2010","pop_65_2010","farming_land_2005","hi_2010","unemp_2010","ing_ctpc_2010","exp_transfers_pc","exp_public_inv_pc","urb","tra_1","tra_2","tra_4","tra_5","tra_6","tra_7","tra_8","tra_9","age_mother","years_edu","eda_1","eda_2","eda_3","edu_1","edu_2","edu_3","edu_4","edu_5","mar_1","mar_2","mar_3","mar_4","ins_1","ins_2","ins_3","pov_per_2010","pov_num_2010","pov_food_per_2010","pov_food_num_2010","pop_mun_fem_1544_2010","income_lbm_2010","income_eligible_lb","income_eligible_lbm","tarjetasinhambre","ever_loc_k","loc_stores","counter","count_balance","count_treat","fetal_numb25","fetal_numb25_sum"
2010,26043,12.5535371437011,68,0,0,0,0,0,0,0,12,220292,13,3,0,71,6,3357,274,445,0.985294117647059,0,0.764705882352941,0.0294117647058824,0.0147058823529412,0,0,0.176470588235294,0,26.5,8.60294117647059,0.132352941176471,0.514705882352941,0.352941176470588,0.0294117647058824,0.102941176470588,0.808823529411765,0.0588235294117647,0,0.352941176470588,0.426470588235294,0.0147058823529412,0.205882352941176,0.235294117647059,0.617647058823529,0.0147058823529412,5.1455002,11011,4.3907199,9395.6143,54168,10,0.294117647058824,0,0,1,0,1,10,4,1,10
2011,26043,11.8150937823069,64,0,0,0,0,0,0,0,12,220292,13,3,0,71,6,3357,366,482,1,0,0.859375,0.015625,0.015625,0,0,0.109375,0,25.734375,8.671875,0.25,0.4375,0.3125,0.015625,0.140625,0.765625,0.078125,0,0.484375,0.3125,0,0.203125,0.265625,0.5625,0,5.1455002,11011,4.3907199,9395.6143,54168,10,0.28125,0,0,1,0,1,10,4,1,10
2012,26043,14.3996455471865,78,0,0,0,0,0,0,0,12,220292,13,3,0,71,6,3357,230,354,1,0,0.833333333333333,0.0128205128205128,0.0256410256410256,0,0,0.102564102564103,0,25.3846153846154,10.5324675324675,0.205128205128205,0.551282051282051,0.243589743589744,0.012987012987013,0.0641025641025641,0.474358974358974,0.307692307692308,0.128205128205128,0.363636363636364,0.285714285714286,0.025974025974026,0.324675324675325,0.391891891891892,0.513513513513513,0.0135135135135135,5.1455002,11011,4.3907199,9395.6143,54168,10,0.0277777777777778,0,0,1,0,1,10,4,1,10
2013,26043,12.184315463004,66,0,0,0,0,0,0,0,12,220292,13,3,0,71,6,3357,275,236,0.96969696969697,0.0151515151515152,0.515151515151515,0.0454545454545455,0,0,0,0.151515151515152,0,26.4393939393939,11.25,0.151515151515152,0.53030303030303,0.318181818181818,0,0.0454545454545455,0.393939393939394,0.348484848484849,0.181818181818182,0.553846153846154,0.292307692307692,0.0307692307692308,0.123076923076923,0.28125,0.609375,0.015625,5.1455002,11011,4.3907199,9395.6143,54168,10,0.032258064516129,0,0,1,0,1,10,4,1,10
2014,26043,11.8150937823069,64,1,1,0,0,0,0,0,12,220292,13,3,0,71,6,3357,248,306,1,0.015625,0.53125,0.046875,0.03125,0,0,0.234375,0.015625,25.25,10.234375,0.171875,0.59375,0.234375,0.03125,0.09375,0.421875,0.34375,0.109375,0.428571428571429,0.285714285714286,0,0.285714285714286,0.28125,0.640625,0.046875,5.1455002,11011,4.3907199,9395.6143,54168,10,0.317460317460317,0,0,1,0,1,10,4,1,10
2015,26043,13.1073696647467,71,1,1,1,1,1,1,0,12,220292,13,3,0,71,6,3357,260,909,0,0.0140845070422535,0.591549295774648,0.0422535211267606,0,0,0,0.211267605633803,0,25.3661971830986,11.3714285714286,0.140845070422535,0.633802816901408,0.225352112676056,0,0.0140845070422535,0.422535211267606,0.366197183098592,0.183098591549296,0.464788732394366,0.28169014084507,0,0.253521126760563,0.328571428571429,0.571428571428571,0.0285714285714286,5.1455002,11011,4.3907199,9395.6143,54168,10,0.130434782608696,0,0,0,0,1,10,4,1,10
2016,26043,12.5535371437011,68,1,1,1,1,1,1,1,12,220292,13,3,0,71,6,3357,414,398,0.985294117647059,0,0.647058823529412,0.0147058823529412,0,0,0,0.147058823529412,0.0147058823529412,25.3676470588235,10.6417910447761,0.161764705882353,0.588235294117647,0.25,0,0.102941176470588,0.397058823529412,0.367647058823529,0.117647058823529,0.470588235294118,0.294117647058824,0.0147058823529412,0.220588235294118,0.343283582089552,0.507462686567164,0,5.1455002,11011,4.3907199,9395.6143,54168,10,0.121212121212121,0,0,1,0,1,10,4,1,10
2017,26043,15.3226997489293,83,1,1,1,1,1,1,1,12,220292,13,3,0,71,6,3357,416,540,0.228915662650602,0,0.578313253012048,0.0120481927710843,0.0120481927710843,0,0,0.192771084337349,0,25.2168674698795,11.6219512195122,0.156626506024096,0.578313253012048,0.265060240963855,0,0.036144578313253,0.325301204819277,0.421686746987952,0.204819277108434,0.626506024096386,0.204819277108434,0,0.168674698795181,0.35,0.525,0.0375,5.1455002,11011,4.3907199,9395.6143,54168,10,0.0125,0,0,0.228915662650602,0,1,10,4,1,10
2008,27004,5.60257480033377,94,0,0,0,0,0,0,0,13,640359,11,5,8,72,4,4150,364,825,0.861702127659574,0.0106382978723404,0.925531914893617,0.0531914893617021,0,0,0,0,0.0106382978723404,26.936170212766,8.45744680851064,0.0957446808510638,0.574468085106383,0.329787234042553,0.0957446808510638,0.117021276595745,0.563829787234043,0.223404255319149,0,0.445652173913043,0.41304347826087,0.0108695652173913,0.130434782608696,0.457446808510638,0.446808510638298,0.0957446808510638,5.2558799,33824,4.5907202,29543.625,167780,12,0.0217391304347826,0,0.126760563380282,0.830985915492958,0.957746478873239,1,10,5,1,10
2009,27004,5.0661580641316,85,0,0,0,0,0,0,0,13,640359,11,5,8,72,4,4150,201,619,0.8,0.0117647058823529,0.952941176470588,0.0235294117647059,0,0,0,0,0,25.5529411764706,8.51764705882353,0.270588235294118,0.470588235294118,0.258823529411765,0.0352941176470588,0.235294117647059,0.564705882352941,0.152941176470588,0.0117647058823529,0.421686746987952,0.433734939759036,0,0.144578313253012,0.529411764705882,0.317647058823529,0.0588235294117647,5.2558799,33824,4.5907202,29543.625,167780,12,0,0,0,0.862068965517241,0.862068965517241,1,10,5,1,10
2010,27004,4.52974132792943,76,0,0,0,0,0,0,0,13,640359,11,5,8,72,4,4150,2431,589,0.868421052631579,0,0.986842105263158,0,0,0,0,0,0.0131578947368421,26.0921052631579,8.64473684210526,0.184210526315789,0.5,0.315789473684211,0.0657894736842105,0.157894736842105,0.539473684210526,0.236842105263158,0,0.52,0.4,0.0133333333333333,0.0666666666666667,0.513157894736842,0.263157894736842,0.0394736842105263,5.2558799,33824,4.5907202,29543.625,167780,12,0.386666666666667,0,0.163265306122449,0.755102040816326,0.918367346938776,1,10,5,1,10
2011,27004,4.76814876624151,80,0,0,0,0,0,0,0,13,640359,11,5,8,72,4,4150,2293,790,0.8,0,0.9625,0,0.0125,0,0,0,0.0125,27.2,7.975,0.1875,0.35,0.4625,0.1375,0.125,0.575,0.1375,0.025,0.474358974358974,0.397435897435897,0,0.128205128205128,0.475,0.275,0.1,5.2558799,33824,4.5907202,29543.625,167780,12,0.384615384615385,0,0.122448979591837,0.755102040816326,0.877551020408163,1,10,5,1,10
2012,27004,4.94695434497556,83,0,0,0,0,0,0,0,13,640359,11,5,8,72,4,4150,98,547,0.843373493975904,0,0.867469879518072,0.072289156626506,0,0,0,0,0,26.1325301204819,10.7073170731707,0.144578313253012,0.542168674698795,0.313253012048193,0.0121951219512195,0.168674698795181,0.265060240963855,0.373493975903614,0.168674698795181,0.594936708860759,0.367088607594937,0,0.0379746835443038,0.492957746478873,0.309859154929577,0.0422535211267606,5.2558799,33824,4.5907202,29543.625,167780,12,0.128571428571429,0,0,1,1,1,10,5,1,10
2013,27004,5.60257480033377,94,1,1,0,0,0,0,0,13,640359,11,5,8,72,4,4150,56,336,0.787234042553192,0,0.840425531914894,0.0425531914893617,0,0,0,0,0.0106382978723404,27.0212765957447,11.0217391304348,0.117021276595745,0.5,0.382978723404255,0,0.148936170212766,0.319148936170213,0.287234042553192,0.223404255319149,0.548387096774194,0.387096774193548,0.010752688172043,0.0537634408602151,0.630769230769231,0.246153846153846,0.0307692307692308,5.2558799,33824,4.5907202,29543.625,167780,12,0.112903225806452,0,0.0357142857142857,0.892857142857143,0.928571428571429,1,10,5,1,10
2014,27004,4.58934318750745,77,1,1,1,1,1,1,0,13,640359,11,5,8,72,4,4150,108,390,0.805194805194805,0.012987012987013,0.753246753246753,0.051948051948052,0,0,0,0,0.012987012987013,26.4675324675325,11.2105263157895,0.168831168831169,0.532467532467532,0.298701298701299,0.0131578947368421,0.103896103896104,0.311688311688312,0.324675324675325,0.233766233766234,0.445945945945946,0.351351351351351,0.0405405405405405,0.162162162162162,0.506849315068493,0.315068493150685,0.0547945205479452,5.2558799,33824,4.5907202,29543.625,167780,12,0.352112676056338,0,0,0.869565217391304,0.869565217391304,1,10,5,1,10
2015,27004,5.72177851948981,96,1,1,1,1,1,1,1,13,640359,11,5,8,72,4,4150,205,793,0.833333333333333,0,0.895833333333333,0.0104166666666667,0.0104166666666667,0,0,0,0.0208333333333333,27.0625,10.2978723404255,0.145833333333333,0.489583333333333,0.364583333333333,0.0106382978723404,0.177083333333333,0.354166666666667,0.291666666666667,0.145833333333333,0.602150537634409,0.290322580645161,0,0.10752688172043,0.674418604651163,0.209302325581395,0.0465116279069767,5.2558799,33824,4.5907202,29543.625,167780,12,0.402439024390244,0,0,0.917808219178082,1,1,10,5,1,10
2016,27004,6.67540827273811,112,1,1,1,1,1,1,1,13,640359,11,5,8,72,4,4150,135,345,0.857142857142857,0,0.866071428571429,0.0357142857142857,0,0,0,0,0.00892857142857143,26.8125,11.1651376146789,0.116071428571429,0.580357142857143,0.303571428571429,0,0.0892857142857143,0.330357142857143,0.375,0.178571428571429,0.616822429906542,0.261682242990654,0.00934579439252336,0.11214953271028,0.534653465346535,0.366336633663366,0.0198019801980198,5.2558799,33824,4.5907202,29543.625,167780,12,0.294736842105263,0,0.0697674418604651,0.895348837209302,0.965116279069767,1,10,5,1,10
2017,27004,5.24496364286566,88,1,1,1,1,1,1,1,13,640359,11,5,8,72,4,4150,120,631,0.818181818181818,0.0113636363636364,0.818181818181818,0.0227272727272727,0,0,0,0,0,28.6363636363636,11.7738095238095,0.0568181818181818,0.534090909090909,0.409090909090909,0.0119047619047619,0.0795454545454545,0.261363636363636,0.306818181818182,0.295454545454545,0.493975903614458,0.421686746987952,0.0120481927710843,0.072289156626506,0.460526315789474,0.381578947368421,0.0526315789473684,5.2558799,33824,4.5907202,29543.625,167780,12,0.189189189189189,0,0,0.923076923076923,0.923076923076923,1,10,5,1,10
2008,28032,6.33765384143599,93,0,0,0,0,0,0,0,13,608891,12,4,39,72,4,3151,231,896,1,0.021505376344086,0.752688172043011,0.021505376344086,0,0,0,0.193548387096774,0.010752688172043,26.3655913978495,8.23655913978495,0.139784946236559,0.537634408602151,0.32258064516129,0.0752688172043011,0.172043010752688,0.623655913978495,0.118279569892473,0.010752688172043,0.391304347826087,0.478260869565217,0.0108695652173913,0.119565217391304,0.182795698924731,0.645161290322581,0,3.4899399,19763,2.7706001,15689.658,146742,10,0.0217391304347826,0,0,1,0,1,10,5,1,10
2009,28032,7.35985607392567,108,0,0,0,0,0,0,0,13,608891,12,4,39,72,4,3151,331,1347,0.981481481481482,0,0.768518518518518,0.0277777777777778,0,0,0.00925925925925926,0.185185185185185,0.00925925925925926,25.3333333333333,8.32407407407407,0.212962962962963,0.546296296296296,0.240740740740741,0.0648148148148148,0.185185185185185,0.62037037037037,0.111111111111111,0.0185185185185185,0.451923076923077,0.423076923076923,0,0.125,0.277777777777778,0.472222222222222,0.00925925925925926,3.4899399,19763,2.7706001,15689.658,146742,10,0.00961538461538462,0,0,1,0,1,10,5,1,10
2010,28032,7.42800288942498,109,0,0,0,0,0,0,0,13,608891,12,4,39,72,4,3151,249,934,0.972477064220184,0,0.844036697247706,0.00917431192660551,0,0,0,0.110091743119266,0.0275229357798165,25.1467889908257,8.10091743119266,0.220183486238532,0.541284403669725,0.238532110091743,0.073394495412844,0.201834862385321,0.614678899082569,0.100917431192661,0.00917431192660551,0.457943925233645,0.401869158878505,0.00934579439252336,0.130841121495327,0.467889908256881,0.311926605504587,0.0275229357798165,3.4899399,19763,2.7706001,15689.658,146742,10,0.570093457943925,0,0,1,0,1,10,5,1,10
2011,28032,6.61024110343324,97,0,0,0,0,0,0,0,13,608891,12,4,39,72,4,3151,716,639,0.979381443298969,0,0.824742268041237,0.0103092783505155,0.0206185567010309,0,0,0.0927835051546392,0.0309278350515464,25.5154639175258,8.45360824742268,0.257731958762887,0.43298969072165,0.309278350515464,0.0618556701030928,0.164948453608247,0.618556701030928,0.144329896907216,0.0103092783505155,0.484210526315789,0.452631578947368,0,0.0631578947368421,0.412371134020619,0.350515463917526,0.0103092783505155,3.4899399,19763,2.7706001,15689.658,146742,10,0.536842105263158,0,0,1,0,1,10,5,1,10
2012,28032,6.26950702593668,92,0,0,0,0,0,0,0,13,608891,12,4,39,72,4,3151,315,583,0.989130434782609,0,0.793478260869565,0.0108695652173913,0,0,0,0.152173913043478,0,26.5760869565217,9.85714285714286,0.130434782608696,0.543478260869565,0.326086956521739,0.021978021978022,0.16304347826087,0.423913043478261,0.282608695652174,0.0978260869565217,0.477777777777778,0.333333333333333,0.0111111111111111,0.177777777777778,0.4,0.433333333333333,0.0222222222222222,3.4899399,19763,2.7706001,15689.658,146742,10,0.333333333333333,0,0,1,0,1,10,5,1,10
2013,28032,6.06506657943874,89,1,1,0,0,0,0,0,13,608891,12,4,39,72,4,3151,244,431,1,0.0224719101123595,0.685393258426966,0,0,0,0.0224719101123595,0.0786516853932584,0.0112359550561798,26.2134831460674,10.6931818181818,0.101123595505618,0.651685393258427,0.247191011235955,0,0.123595505617978,0.438202247191011,0.235955056179775,0.191011235955056,0.430232558139535,0.453488372093023,0,0.116279069767442,0.329545454545455,0.534090909090909,0.0113636363636364,3.4899399,19763,2.7706001,15689.658,146742,10,0.345238095238095,0,0,1,0,1,10,5,1,10
2014,28032,6.9509751809298,102,1,1,1,1,1,1,0,13,608891,12,4,39,72,4,3151,302,596,1,0.0196078431372549,0.647058823529412,0.0294117647058824,0.0196078431372549,0,0.0196078431372549,0.196078431372549,0,26.2156862745098,11.0816326530612,0.137254901960784,0.598039215686274,0.264705882352941,0,0.0686274509803922,0.392156862745098,0.323529411764706,0.176470588235294,0.44,0.42,0.01,0.13,0.40625,0.53125,0.0208333333333333,3.4899399,19763,2.7706001,15689.658,146742,10,0.527472527472527,0,0,1,0,1,10,5,1,10
2015,28032,6.81468154993117,100,1,1,1,1,1,1,1,13,608891,12,4,39,72,4,3151,278,517,1,0,0.64,0.04,0.01,0,0.01,0.14,0,26.38,11.4343434343434,0.19,0.47,0.34,0.0101010101010101,0.09,0.26,0.41,0.22,0.561224489795918,0.316326530612245,0.0204081632653061,0.102040816326531,0.520408163265306,0.36734693877551,0.0102040816326531,3.4899399,19763,2.7706001,15689.658,146742,10,0.557894736842105,0,0,1,0,1,10,5,1,10
2016,28032,5.17915797794769,76,1,1,1,1,1,1,1,13,608891,12,4,39,72,4,3151,211,253,0.986842105263158,0,0.723684210526316,0,0.0263157894736842,0,0.0394736842105263,0.118421052631579,0,27.8421052631579,10.9866666666667,0.144736842105263,0.421052631578947,0.434210526315789,0,0.118421052631579,0.394736842105263,0.25,0.223684210526316,0.460526315789474,0.394736842105263,0.0263157894736842,0.118421052631579,0.342465753424658,0.506849315068493,0,3.4899399,19763,2.7706001,15689.658,146742,10,0.315068493150685,0,0,1,0,1,10,5,1,10
2017,28032,6.54209428793393,96,1,1,1,1,1,1,1,13,608891,12,4,39,72,4,3151,240,504,1,0,0.614583333333333,0.03125,0,0,0.0104166666666667,0.15625,0.0208333333333333,27.2083333333333,10.3404255319149,0.135416666666667,0.53125,0.333333333333333,0,0.135416666666667,0.479166666666667,0.208333333333333,0.15625,0.578947368421053,0.284210526315789,0.0105263157894737,0.126315789473684,0.43956043956044,0.450549450549451,0.010989010989011,3.4899399,19763,2.7706001,15689.658,146742,10,0.3,0,0,1,0,1,10,5,1,10
2008,30039,4.6036505704794,37,0,0,0,0,0,0,0,13,305260,9,5,3,71,4,3886,222,1263,1,0,0.918918918918919,0.027027027027027,0,0,0,0,0,27.5945945945946,8.02702702702703,0.108108108108108,0.513513513513513,0.378378378378378,0.135135135135135,0.162162162162162,0.459459459459459,0.243243243243243,0,0.4,0.457142857142857,0,0.142857142857143,0.135135135135135,0.405405405405405,0.027027027027027,5.0308599,15726,4.68467,14643.763,80371,14,0.0285714285714286,0,0.0588235294117647,0.941176470588235,0.0588235294117647,1,10,5,1,10
2009,30039,4.35480459369673,35,0,0,0,0,0,0,0,13,305260,9,5,3,71,4,3886,619,1434,0.942857142857143,0,0.942857142857143,0.0285714285714286,0,0,0,0,0,26.8,8.51428571428571,0.142857142857143,0.457142857142857,0.4,0.0857142857142857,0.142857142857143,0.571428571428571,0.171428571428571,0.0285714285714286,0.40625,0.4375,0.03125,0.125,0.257142857142857,0.571428571428571,0,5.0308599,15726,4.68467,14643.763,80371,14,0,0,0,1,0,1,10,5,1,10
2010,30039,5.47461148921875,44,0,0,0,0,0,0,0,13,305260,9,5,3,71,4,3886,224,1835,1,0,0.954545454545455,0.0227272727272727,0,0,0,0,0,27.7954545454545,8.54545454545454,0.159090909090909,0.409090909090909,0.431818181818182,0.0681818181818182,0.25,0.409090909090909,0.25,0.0227272727272727,0.418604651162791,0.465116279069767,0.0232558139534884,0.0930232558139535,0.295454545454545,0.568181818181818,0,5.0308599,15726,4.68467,14643.763,80371,14,0.441860465116279,0,0,0.906976744186046,0,1,10,5,1,10
2011,30039,4.2303816053054,34,0,0,0,0,0,0,0,13,305260,9,5,3,71,4,3886,234,1413,0.970588235294118,0,0.970588235294118,0,0,0,0.0294117647058824,0,0,28.1764705882353,8.76470588235294,0.0882352941176471,0.529411764705882,0.382352941176471,0.0294117647058824,0.147058823529412,0.705882352941177,0.0882352941176471,0.0294117647058824,0.4375,0.4375,0,0.125,0.441176470588235,0.5,0,5.0308599,15726,4.68467,14643.763,80371,14,0.53125,0,0,1,0,1,10,5,1,10
2012,30039,5.84788045439275,47,0,0,0,0,0,0,0,13,305260,9,5,3,71,4,3886,321,822,1,0,0.936170212765957,0.0212765957446809,0,0,0,0,0,26.7872340425532,11.7173913043478,0.127659574468085,0.595744680851064,0.276595744680851,0,0.0638297872340425,0.361702127659574,0.25531914893617,0.297872340425532,0.304347826086957,0.565217391304348,0,0.130434782608696,0.41304347826087,0.5,0,5.0308599,15726,4.68467,14643.763,80371,14,0.355555555555556,0,0,0.931818181818182,0,1,10,5,1,10
2013,30039,6.34557240795809,51,1,1,0,0,0,0,0,13,305260,9,5,3,71,4,3886,286,478,1,0,0.784313725490196,0.0588235294117647,0.0196078431372549,0,0,0,0,26.5294117647059,11.6458333333333,0.117647058823529,0.568627450980392,0.313725490196078,0.0208333333333333,0.0784313725490196,0.215686274509804,0.372549019607843,0.254901960784314,0.409090909090909,0.409090909090909,0,0.181818181818182,0.361702127659574,0.574468085106383,0,5.0308599,15726,4.68467,14643.763,80371,14,0.170731707317073,0,0,1,0,1,10,5,1,10
2014,30039,7.21653332669744,58,1,1,1,1,1,1,0,13,305260,9,5,3,71,4,3886,261,1345,0.913793103448276,0,0.879310344827586,0.0172413793103448,0.0172413793103448,0,0.0172413793103448,0,0,25.3448275862069,10.448275862069,0.0689655172413793,0.758620689655172,0.172413793103448,0.0172413793103448,0.155172413793103,0.275862068965517,0.448275862068966,0.103448275862069,0.509433962264151,0.339622641509434,0.0754716981132075,0.0754716981132075,0.563636363636364,0.4,0,5.0308599,15726,4.68467,14643.763,80371,14,0.6,0.02,0.0576923076923077,0.865384615384615,0.0576923076923077,1,10,5,1,10
2015,30039,5.22576551243608,42,1,1,1,1,1,1,1,13,305260,9,5,3,71,4,3886,1489,1220,1,0,0.738095238095238,0.0238095238095238,0.0238095238095238,0,0,0,0,24.7380952380952,11.7619047619048,0.19047619047619,0.642857142857143,0.166666666666667,0,0.0476190476190476,0.333333333333333,0.357142857142857,0.261904761904762,0.404761904761905,0.380952380952381,0,0.214285714285714,0.414634146341463,0.536585365853659,0,5.0308599,15726,4.68467,14643.763,80371,14,0.536585365853659,0,0.0731707317073171,0.829268292682927,0.0731707317073171,1,10,5,1,10
2016,30039,4.72807355887074,38,1,1,1,1,1,1,1,13,305260,9,5,3,71,4,3886,223,1016,1,0,0.710526315789474,0.0526315789473684,0,0,0.0263157894736842,0,0.0263157894736842,27.3947368421053,11.5,0.210526315789474,0.368421052631579,0.421052631578947,0,0.157894736842105,0.236842105263158,0.315789473684211,0.289473684210526,0.526315789473684,0.315789473684211,0,0.157894736842105,0.473684210526316,0.5,0,5.0308599,15726,4.68467,14643.763,80371,14,0.473684210526316,0,0,1,0,1,10,5,1,10
2017,30039,5.35018850082741,43,1,1,1,1,1,1,1,13,305260,9,5,3,71,4,3886,205,1245,0.976744186046512,0,0.813953488372093,0,0.0232558139534884,0,0.0232558139534884,0,0,27.6744186046512,11.046511627907,0.0930232558139535,0.465116279069767,0.441860465116279,0.0232558139534884,0.116279069767442,0.302325581395349,0.325581395348837,0.232558139534884,0.452380952380952,0.452380952380952,0.0238095238095238,0.0714285714285714,0.5,0.428571428571429,0,5.0308599,15726,4.68467,14643.763,80371,14,0.414634146341463,0,0,1,0,1,10,5,1,10
2008,30044,5.49331973082733,28,0,0,0,0,0,0,0,12,196541,10,7,85,58,4,2703,280,680,0.892857142857143,0,0.964285714285714,0.0357142857142857,0,0,0,0,0,26.3214285714286,7.28571428571429,0.178571428571429,0.464285714285714,0.357142857142857,0.107142857142857,0.285714285714286,0.571428571428571,0.0357142857142857,0,0.37037037037037,0.37037037037037,0,0.259259259259259,0.178571428571429,0.321428571428571,0.0714285714285714,7.8238702,10841,4.8027401,6654.7246,50971,15,0,0,0,0,0,1,10,4,1,10
2009,30044,8.43616958662769,43,0,0,0,0,0,0,0,12,196541,10,7,85,58,4,2703,306,1176,0.813953488372093,0,0.837209302325581,0.0232558139534884,0,0,0.0232558139534884,0.0697674418604651,0.0232558139534884,28.093023255814,7.97674418604651,0.162790697674419,0.348837209302326,0.488372093023256,0.13953488372093,0.116279069767442,0.581395348837209,0.13953488372093,0.0232558139534884,0.463414634146341,0.292682926829268,0,0.24390243902439,0.255813953488372,0.302325581395349,0.0232558139534884,7.8238702,10841,4.8027401,6654.7246,50971,15,0.121951219512195,0,0,0,0,1,10,4,1,10
2010,30044,6.27807969237409,32,0,0,0,0,0,0,0,12,196541,10,7,85,58,4,2703,202,498,0.84375,0,0.9375,0.03125,0.03125,0,0,0,0,27.84375,7.21875,0.15625,0.46875,0.375,0.1875,0.15625,0.53125,0.125,0,0.3125,0.375,0.03125,0.28125,0.375,0.25,0,7.8238702,10841,4.8027401,6654.7246,50971,15,0.65625,0.03125,0,0,0,1,10,4,1,10
2011,30044,7.45521963469424,38,0,0,0,0,0,0,0,12,196541,10,7,85,58,4,2703,191,812,0.947368421052632,0,0.921052631578947,0.0526315789473684,0,0,0,0,0,27.1578947368421,7.89473684210526,0.105263157894737,0.526315789473684,0.368421052631579,0.105263157894737,0.263157894736842,0.421052631578947,0.210526315789474,0,0.184210526315789,0.5,0.0263157894736842,0.289473684210526,0.315789473684211,0.315789473684211,0,7.8238702,10841,4.8027401,6654.7246,50971,15,0.657894736842105,0,0,0,0,1,10,4,1,10
2012,30044,6.67045967314748,34,0,0,0,0,0,0,0,12,196541,10,7,85,58,4,2703,252,768,0.794117647058823,0,0.911764705882353,0.0294117647058824,0,0,0,0,0.0294117647058824,25.3529411764706,9.82352941176471,0.235294117647059,0.441176470588235,0.323529411764706,0.0294117647058824,0.205882352941176,0.352941176470588,0.294117647058824,0.117647058823529,0.46875,0.375,0,0.15625,0.535714285714286,0.25,0,7.8238702,10841,4.8027401,6654.7246,50971,15,0.296296296296296,0,0,0,0,1,10,4,1,10
2013,30044,9.61330952894783,49,0,0,0,0,0,0,0,12,196541,10,7,85,58,4,2703,242,1004,0.918367346938776,0,0.836734693877551,0.0204081632653061,0,0,0,0,0,26.8775510204082,11.6530612244898,0.204081632653061,0.469387755102041,0.326530612244898,0.0204081632653061,0.142857142857143,0.183673469387755,0.326530612244898,0.326530612244898,0.36734693877551,0.346938775510204,0,0.285714285714286,0.4,0.4,0,7.8238702,10841,4.8027401,6654.7246,50971,15,0.311111111111111,0,0,0,0,1,10,4,1,10
2014,30044,6.47426968276079,33,1,1,0,0,0,0,0,12,196541,10,7,85,58,4,2703,198,800,0.848484848484849,0,0.787878787878788,0.0303030303030303,0,0,0,0,0,28.3939393939394,10.90625,0.0909090909090909,0.515151515151515,0.393939393939394,0,0.151515151515152,0.333333333333333,0.272727272727273,0.212121212121212,0.387096774193548,0.258064516129032,0.0645161290322581,0.290322580645161,0.428571428571429,0.357142857142857,0,7.8238702,10841,4.8027401,6654.7246,50971,15,0.571428571428571,0,0,0,0,1,10,4,1,10
2015,30044,8.82854956740107,45,1,1,1,1,1,1,0,12,196541,10,7,85,58,4,2703,159,1075,0.911111111111111,0,0.688888888888889,0.0222222222222222,0,0,0,0,0,27.1333333333333,11.2790697674419,0.111111111111111,0.511111111111111,0.377777777777778,0.0232558139534884,0.177777777777778,0.2,0.244444444444444,0.311111111111111,0.418604651162791,0.232558139534884,0.0465116279069767,0.302325581395349,0.318181818181818,0.454545454545455,0,7.8238702,10841,4.8027401,6654.7246,50971,15,0.536585365853659,0,0,0,0,1,10,4,1,10
2016,30044,6.67045967314748,34,1,1,1,1,1,1,1,12,196541,10,7,85,58,4,2703,161,700,0.852941176470588,0,0.852941176470588,0,0,0,0,0,0,27.4705882352941,10.7352941176471,0.176470588235294,0.382352941176471,0.441176470588235,0.0588235294117647,0.117647058823529,0.264705882352941,0.323529411764706,0.235294117647059,0.606060606060606,0.242424242424242,0,0.151515151515152,0.529411764705882,0.411764705882353,0,7.8238702,10841,4.8027401,6654.7246,50971,15,0.484848484848485,0,0,0,0,1,10,4,1,10
2017,30044,6.86664966353417,35,1,1,1,1,1,1,1,12,196541,10,7,85,58,4,2703,176,895,0.828571428571429,0,0.657142857142857,0.0571428571428571,0,0,0.0285714285714286,0,0,27.3714285714286,10.6857142857143,0.114285714285714,0.514285714285714,0.371428571428571,0.0285714285714286,0.0857142857142857,0.342857142857143,0.4,0.142857142857143,0.5,0.176470588235294,0.0294117647058824,0.294117647058824,0.342857142857143,0.542857142857143,0,7.8238702,10841,4.8027401,6654.7246,50971,15,0.470588235294118,0,0,0,0,1,10,4,1,10
2008,30087,5.69810261687489,67,0,0,0,0,0,0,0,13,457928,9,6,54,60,3,3980,157,742,0.970149253731343,0,0.955223880597015,0.0149253731343284,0.0149253731343284,0,0,0,0,26.3880597014925,7.98507462686567,0.134328358208955,0.567164179104478,0.298507462686567,0.134328358208955,0.17910447761194,0.462686567164179,0.208955223880597,0.0149253731343284,0.540983606557377,0.344262295081967,0,0.114754098360656,0.0298507462686567,0.373134328358209,0,5.58079,26562,4.9257002,23444.115,117583,13,0,0,0,1,0,1,10,5,1,10
